Starting BFS (two pass, full exploration) on 16 x 16 maze
Step: 344 | Position: (7,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 242
Step: 345 | Position: (6,9) | Action: TURN_AROUND_AND_FORWARD | Unique cells visited: 242
Step: 346 | Position: (6,8) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 243
Step: 347 | Position: (6,9) | Action: TURN_AROUND_AND_FORWARD | Unique cells visited: 243
Step: 348 | Position: (6,10) | Action: FORWARD | Unique cells visited: 243
Step: 349 | Position: (7,10) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 243
Step: 350 | Position: (7,11) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 243
Step: 351 | Position: (8,11) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 243
Step: 352 | Position: (8,12) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 243
Step: 353 | Position: (9,12) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 243
Step: 354 | Position: (9,13) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 243
Step: 355 | Position: (10,13) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 243
Step: 356 | Position: (11,13) | Action: FORWARD | Unique cells visited: 243
Step: 357 | Position: (12,13) | Action: FORWARD | Unique cells visited: 243
Step: 358 | Position: (13,13) | Action: FORWARD | Unique cells visited: 243
Step: 359 | Position: (14,13) | Action: FORWARD | Unique cells visited: 243
Step: 360 | Position: (14,12) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 243
Step: 361 | Position: (13,12) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 243
Step: 362 | Position: (12,12) | Action: FORWARD | Unique cells visited: 243
Step: 363 | Position: (11,12) | Action: FORWARD | Unique cells visited: 243
Step: 364 | Position: (10,12) | Action: FORWARD | Unique cells visited: 243
Step: 365 | Position: (10,11) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 243
Step: 366 | Position: (11,11) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 243
Step: 367 | Position: (12,11) | Action: FORWARD | Unique cells visited: 243
Step: 368 | Position: (13,11) | Action: FORWARD | Unique cells visited: 243
Step: 369 | Position: (13,10) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 243
Step: 370 | Position: (12,10) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 243
Step: 371 | Position: (11,10) | Action: FORWARD | Unique cells visited: 243
Step: 372 | Position: (10,10) | Action: FORWARD | Unique cells visited: 243
Step: 373 | Position: (10,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 243
Step: 374 | Position: (11,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 243
Step: 375 | Position: (12,9) | Action: FORWARD | Unique cells visited: 243
Step: 376 | Position: (13,9) | Action: FORWARD | Unique cells visited: 243
Step: 377 | Position: (13,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 243
Step: 378 | Position: (12,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 243
Step: 379 | Position: (11,8) | Action: FORWARD | Unique cells visited: 243
Step: 380 | Position: (10,8) | Action: FORWARD | Unique cells visited: 243
Step: 381 | Position: (9,8) | Action: FORWARD | Unique cells visited: 243
Step: 382 | Position: (9,7) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 243
Step: 383 | Position: (9,6) | Action: FORWARD | Unique cells visited: 244
Step: 384 | Position: (8,6) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 245
Step: 385 | Position: (7,6) | Action: FORWARD | Unique cells visited: 246
Step: 386 | Position: (6,6) | Action: FORWARD | Unique cells visited: 247
Step: 387 | Position: (6,7) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 248
Step: 388 | Position: (6,6) | Action: TURN_AROUND_AND_FORWARD | Unique cells visited: 248
Step: 389 | Position: (6,5) | Action: FORWARD | Unique cells visited: 249
Step: 390 | Position: (7,5) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 250
Step: 391 | Position: (8,5) | Action: FORWARD | Unique cells visited: 251
Step: 392 | Position: (9,5) | Action: FORWARD | Unique cells visited: 252
Step: 393 | Position: (10,5) | Action: FORWARD | Unique cells visited: 253
Step: 394 | Position: (11,5) | Action: FORWARD | Unique cells visited: 254
Step: 395 | Position: (11,6) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 255
Step: 396 | Position: (10,6) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 397 | Position: (11,6) | Action: TURN_AROUND_AND_FORWARD | Unique cells visited: 256
Phase: returning home
Step: 398 | Position: (12,6) | Action: FORWARD | Unique cells visited: 256
Step: 399 | Position: (13,6) | Action: FORWARD | Unique cells visited: 256
Step: 400 | Position: (14,6) | Action: FORWARD | Unique cells visited: 256
Step: 401 | Position: (14,5) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 402 | Position: (14,4) | Action: FORWARD | Unique cells visited: 256
Step: 403 | Position: (13,4) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 404 | Position: (12,4) | Action: FORWARD | Unique cells visited: 256
Step: 405 | Position: (11,4) | Action: FORWARD | Unique cells visited: 256
Step: 406 | Position: (10,4) | Action: FORWARD | Unique cells visited: 256
Step: 407 | Position: (9,4) | Action: FORWARD | Unique cells visited: 256
Step: 408 | Position: (8,4) | Action: FORWARD | Unique cells visited: 256
Step: 409 | Position: (7,4) | Action: FORWARD | Unique cells visited: 256
Step: 410 | Position: (6,4) | Action: FORWARD | Unique cells visited: 256
Step: 411 | Position: (6,3) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 412 | Position: (7,3) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 413 | Position: (8,3) | Action: FORWARD | Unique cells visited: 256
Step: 414 | Position: (9,3) | Action: FORWARD | Unique cells visited: 256
Step: 415 | Position: (10,3) | Action: FORWARD | Unique cells visited: 256
Step: 416 | Position: (11,3) | Action: FORWARD | Unique cells visited: 256
Step: 417 | Position: (12,3) | Action: FORWARD | Unique cells visited: 256
Step: 418 | Position: (13,3) | Action: FORWARD | Unique cells visited: 256
Step: 419 | Position: (14,3) | Action: FORWARD | Unique cells visited: 256
Step: 420 | Position: (14,2) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 421 | Position: (13,2) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 422 | Position: (12,2) | Action: FORWARD | Unique cells visited: 256
Step: 423 | Position: (11,2) | Action: FORWARD | Unique cells visited: 256
Step: 424 | Position: (10,2) | Action: FORWARD | Unique cells visited: 256
Step: 425 | Position: (9,2) | Action: FORWARD | Unique cells visited: 256
Step: 426 | Position: (8,2) | Action: FORWARD | Unique cells visited: 256
Step: 427 | Position: (7,2) | Action: FORWARD | Unique cells visited: 256
Step: 428 | Position: (6,2) | Action: FORWARD | Unique cells visited: 256
Step: 429 | Position: (5,2) | Action: FORWARD | Unique cells visited: 256
Step: 430 | Position: (5,3) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 431 | Position: (5,4) | Action: FORWARD | Unique cells visited: 256
Step: 432 | Position: (5,5) | Action: FORWARD | Unique cells visited: 256
Step: 433 | Position: (5,6) | Action: FORWARD | Unique cells visited: 256
Step: 434 | Position: (5,7) | Action: FORWARD | Unique cells visited: 256
Step: 435 | Position: (4,7) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 436 | Position: (3,7) | Action: FORWARD | Unique cells visited: 256
Step: 437 | Position: (2,7) | Action: FORWARD | Unique cells visited: 256
Step: 438 | Position: (2,6) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 439 | Position: (3,6) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 440 | Position: (4,6) | Action: FORWARD | Unique cells visited: 256
Step: 441 | Position: (4,5) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 442 | Position: (4,4) | Action: FORWARD | Unique cells visited: 256
Step: 443 | Position: (4,3) | Action: FORWARD | Unique cells visited: 256
Step: 444 | Position: (4,2) | Action: FORWARD | Unique cells visited: 256
Step: 445 | Position: (4,1) | Action: FORWARD | Unique cells visited: 256
Step: 446 | Position: (5,1) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 447 | Position: (6,1) | Action: FORWARD | Unique cells visited: 256
Step: 448 | Position: (7,1) | Action: FORWARD | Unique cells visited: 256
Step: 449 | Position: (8,1) | Action: FORWARD | Unique cells visited: 256
Step: 450 | Position: (9,1) | Action: FORWARD | Unique cells visited: 256
Step: 451 | Position: (10,1) | Action: FORWARD | Unique cells visited: 256
Step: 452 | Position: (11,1) | Action: FORWARD | Unique cells visited: 256
Step: 453 | Position: (12,1) | Action: FORWARD | Unique cells visited: 256
Step: 454 | Position: (13,1) | Action: FORWARD | Unique cells visited: 256
Step: 455 | Position: (14,1) | Action: FORWARD | Unique cells visited: 256
Step: 456 | Position: (15,1) | Action: FORWARD | Unique cells visited: 256
Step: 457 | Position: (15,0) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 458 | Position: (14,0) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 459 | Position: (13,0) | Action: FORWARD | Unique cells visited: 256
Step: 460 | Position: (12,0) | Action: FORWARD | Unique cells visited: 256
Step: 461 | Position: (11,0) | Action: FORWARD | Unique cells visited: 256
Step: 462 | Position: (10,0) | Action: FORWARD | Unique cells visited: 256
Step: 463 | Position: (9,0) | Action: FORWARD | Unique cells visited: 256
Step: 464 | Position: (8,0) | Action: FORWARD | Unique cells visited: 256
Step: 465 | Position: (7,0) | Action: FORWARD | Unique cells visited: 256
Step: 466 | Position: (6,0) | Action: FORWARD | Unique cells visited: 256
Step: 467 | Position: (5,0) | Action: FORWARD | Unique cells visited: 256
Step: 468 | Position: (4,0) | Action: FORWARD | Unique cells visited: 256
Step: 469 | Position: (3,0) | Action: FORWARD | Unique cells visited: 256
Step: 470 | Position: (3,1) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 471 | Position: (2,1) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 472 | Position: (2,2) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 473 | Position: (1,2) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 474 | Position: (0,2) | Action: FORWARD | Unique cells visited: 256
Step: 475 | Position: (0,1) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 476 | Position: (0,0) | Action: FORWARD | Unique cells visited: 256
Phase: final shortest run
Step: 477 | Position: (0,1) | Action: TURN_AROUND_AND_FORWARD | Unique cells visited: 256
Step: 478 | Position: (0,2) | Action: FORWARD | Unique cells visited: 256
Step: 479 | Position: (1,2) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 480 | Position: (2,2) | Action: FORWARD | Unique cells visited: 256
Step: 481 | Position: (2,1) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 482 | Position: (3,1) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 483 | Position: (3,0) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 484 | Position: (4,0) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 485 | Position: (5,0) | Action: FORWARD | Unique cells visited: 256
Step: 486 | Position: (6,0) | Action: FORWARD | Unique cells visited: 256
Step: 487 | Position: (7,0) | Action: FORWARD | Unique cells visited: 256
Step: 488 | Position: (8,0) | Action: FORWARD | Unique cells visited: 256
Step: 489 | Position: (9,0) | Action: FORWARD | Unique cells visited: 256
Step: 490 | Position: (10,0) | Action: FORWARD | Unique cells visited: 256
Step: 491 | Position: (11,0) | Action: FORWARD | Unique cells visited: 256
Step: 492 | Position: (12,0) | Action: FORWARD | Unique cells visited: 256
Step: 493 | Position: (13,0) | Action: FORWARD | Unique cells visited: 256
Step: 494 | Position: (14,0) | Action: FORWARD | Unique cells visited: 256
Step: 495 | Position: (15,0) | Action: FORWARD | Unique cells visited: 256
Step: 496 | Position: (15,1) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 497 | Position: (14,1) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 498 | Position: (13,1) | Action: FORWARD | Unique cells visited: 256
Step: 499 | Position: (12,1) | Action: FORWARD | Unique cells visited: 256
Step: 500 | Position: (11,1) | Action: FORWARD | Unique cells visited: 256
Step: 501 | Position: (10,1) | Action: FORWARD | Unique cells visited: 256
Step: 502 | Position: (9,1) | Action: FORWARD | Unique cells visited: 256
Step: 503 | Position: (8,1) | Action: FORWARD | Unique cells visited: 256
Step: 504 | Position: (7,1) | Action: FORWARD | Unique cells visited: 256
Step: 505 | Position: (6,1) | Action: FORWARD | Unique cells visited: 256
Step: 506 | Position: (5,1) | Action: FORWARD | Unique cells visited: 256
Step: 507 | Position: (4,1) | Action: FORWARD | Unique cells visited: 256
Step: 508 | Position: (4,2) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 509 | Position: (4,3) | Action: FORWARD | Unique cells visited: 256
Step: 510 | Position: (4,4) | Action: FORWARD | Unique cells visited: 256
Step: 511 | Position: (4,5) | Action: FORWARD | Unique cells visited: 256
Step: 512 | Position: (4,6) | Action: FORWARD | Unique cells visited: 256
Step: 513 | Position: (3,6) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 514 | Position: (2,6) | Action: FORWARD | Unique cells visited: 256
Step: 515 | Position: (1,6) | Action: FORWARD | Unique cells visited: 256
Step: 516 | Position: (1,7) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 517 | Position: (1,8) | Action: FORWARD | Unique cells visited: 256
Step: 518 | Position: (2,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 519 | Position: (3,8) | Action: FORWARD | Unique cells visited: 256
Step: 520 | Position: (4,8) | Action: FORWARD | Unique cells visited: 256
Step: 521 | Position: (5,8) | Action: FORWARD | Unique cells visited: 256
Step: 522 | Position: (5,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 523 | Position: (5,10) | Action: FORWARD | Unique cells visited: 256
Step: 524 | Position: (5,11) | Action: FORWARD | Unique cells visited: 256
Step: 525 | Position: (5,12) | Action: FORWARD | Unique cells visited: 256
Step: 526 | Position: (6,12) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 527 | Position: (7,12) | Action: FORWARD | Unique cells visited: 256
Step: 528 | Position: (8,12) | Action: FORWARD | Unique cells visited: 256
Step: 529 | Position: (9,12) | Action: FORWARD | Unique cells visited: 256
Step: 530 | Position: (9,13) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 531 | Position: (10,13) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 532 | Position: (11,13) | Action: FORWARD | Unique cells visited: 256
Step: 533 | Position: (12,13) | Action: FORWARD | Unique cells visited: 256
Step: 534 | Position: (13,13) | Action: FORWARD | Unique cells visited: 256
Step: 535 | Position: (14,13) | Action: FORWARD | Unique cells visited: 256
Step: 536 | Position: (14,12) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 537 | Position: (13,12) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 538 | Position: (12,12) | Action: FORWARD | Unique cells visited: 256
Step: 539 | Position: (11,12) | Action: FORWARD | Unique cells visited: 256
Step: 540 | Position: (10,12) | Action: FORWARD | Unique cells visited: 256
Step: 541 | Position: (10,11) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 542 | Position: (11,11) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 543 | Position: (12,11) | Action: FORWARD | Unique cells visited: 256
Step: 544 | Position: (13,11) | Action: FORWARD | Unique cells visited: 256
Step: 545 | Position: (13,10) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 546 | Position: (12,10) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 547 | Position: (11,10) | Action: FORWARD | Unique cells visited: 256
Step: 548 | Position: (10,10) | Action: FORWARD | Unique cells visited: 256
Step: 549 | Position: (10,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 550 | Position: (11,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 551 | Position: (12,9) | Action: FORWARD | Unique cells visited: 256
Step: 552 | Position: (13,9) | Action: FORWARD | Unique cells visited: 256
Step: 553 | Position: (13,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 554 | Position: (12,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 555 | Position: (11,8) | Action: FORWARD | Unique cells visited: 256
Step: 556 | Position: (10,8) | Action: FORWARD | Unique cells visited: 256
Step: 557 | Position: (9,8) | Action: FORWARD | Unique cells visited: 256
Step: 558 | Position: (9,9) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 559 | Position: (8,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 560 | Position: (8,8) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Phase: done
Solved: final shortest run stopped in the center
Summary: steps=560, turns=214, unique cells=256, total entries=561, elapsed=15075 ms, final=(8,8)

--- SUMMARY ---
Algorithm: BFS
Maze size: 16 x 16
Goal reached: yes
Moves: 560
Turns: 214
Unique cells visited: 256
Total cell entries: 561
Final position: (8,8)
Elapsed ms: 15075

--- Visit-count matrix (for heatmap; row = y, printed top->bottom) ---
1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 
2 2 4 3 2 2 2 2 2 2 2 2 2 2 2 3 
2 4 4 1 2 1 2 2 2 3 3 3 3 3 3 2 
1 1 2 1 2 2 2 2 4 3 3 3 3 3 4 2 
1 1 2 1 2 2 1 4 3 2 3 3 3 3 2 2 
2 1 1 1 2 2 3 4 1 1 3 3 3 3 2 2 
2 2 2 2 2 3 4 1 3 3 3 3 3 3 2 2 
2 4 3 3 3 3 1 1 3 4 3 3 3 3 1 1 
2 3 2 2 2 2 1 1 1 2 1 1 1 1 1 1 
2 2 3 3 3 2 2 1 1 1 1 2 2 2 2 1 
3 1 1 1 3 2 1 1 1 1 1 1 1 1 3 1 
3 1 1 1 3 2 2 2 2 2 2 2 2 2 3 2 
2 2 1 1 3 2 2 2 2 2 2 2 2 2 2 2 
3 5 4 1 3 2 2 2 2 2 2 2 2 2 2 1 
3 2 4 3 3 3 3 3 3 3 3 3 3 3 3 3 
2 1 1 3 3 3 3 3 3 3 3 3 3 3 3 3 
