Starting BFS (two pass, full exploration) on 16 x 16 maze
Step: 320 | Position: (9,13) | Action: FORWARD | Unique cells visited: 251
Step: 321 | Position: (9,14) | Action: FORWARD | Unique cells visited: 251
Step: 322 | Position: (8,14) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 251
Step: 323 | Position: (8,13) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 251
Step: 324 | Position: (8,12) | Action: FORWARD | Unique cells visited: 251
Step: 325 | Position: (7,12) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 251
Step: 326 | Position: (7,13) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 251
Step: 327 | Position: (6,13) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 251
Step: 328 | Position: (6,14) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 251
Step: 329 | Position: (5,14) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 251
Step: 330 | Position: (5,13) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 251
Step: 331 | Position: (5,12) | Action: FORWARD | Unique cells visited: 251
Step: 332 | Position: (4,12) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 251
Step: 333 | Position: (4,11) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 251
Step: 334 | Position: (5,11) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 251
Step: 335 | Position: (5,10) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 251
Step: 336 | Position: (6,10) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 251
Step: 337 | Position: (7,10) | Action: FORWARD | Unique cells visited: 251
Step: 338 | Position: (7,9) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 251
Step: 339 | Position: (8,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 251
Step: 340 | Position: (9,9) | Action: FORWARD | Unique cells visited: 251
Step: 341 | Position: (9,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 252
Step: 342 | Position: (8,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 253
Center discovered at step 342; continuing the learning pass
Step: 343 | Position: (8,7) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 254
Step: 344 | Position: (7,7) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 255
Step: 345 | Position: (7,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 346 | Position: (8,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Phase: returning home
Step: 347 | Position: (9,8) | Action: FORWARD | Unique cells visited: 256
Step: 348 | Position: (9,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 349 | Position: (8,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 350 | Position: (7,9) | Action: FORWARD | Unique cells visited: 256
Step: 351 | Position: (7,10) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 352 | Position: (6,10) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 353 | Position: (6,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 354 | Position: (5,9) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 355 | Position: (4,9) | Action: FORWARD | Unique cells visited: 256
Step: 356 | Position: (3,9) | Action: FORWARD | Unique cells visited: 256
Step: 357 | Position: (3,8) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 358 | Position: (4,8) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 359 | Position: (4,7) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 360 | Position: (4,6) | Action: FORWARD | Unique cells visited: 256
Step: 361 | Position: (4,5) | Action: FORWARD | Unique cells visited: 256
Step: 362 | Position: (3,5) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 363 | Position: (3,4) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 364 | Position: (2,4) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 365 | Position: (2,3) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 366 | Position: (1,3) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 367 | Position: (0,3) | Action: FORWARD | Unique cells visited: 256
Step: 368 | Position: (0,2) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 369 | Position: (0,1) | Action: FORWARD | Unique cells visited: 256
Step: 370 | Position: (1,1) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 371 | Position: (1,0) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 372 | Position: (0,0) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Phase: final shortest run
Step: 373 | Position: (1,0) | Action: TURN_AROUND_AND_FORWARD | Unique cells visited: 256
Step: 374 | Position: (1,1) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 375 | Position: (0,1) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 376 | Position: (0,2) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 377 | Position: (0,3) | Action: FORWARD | Unique cells visited: 256
Step: 378 | Position: (0,4) | Action: FORWARD | Unique cells visited: 256
Step: 379 | Position: (1,4) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 380 | Position: (1,5) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 381 | Position: (1,6) | Action: FORWARD | Unique cells visited: 256
Step: 382 | Position: (1,7) | Action: FORWARD | Unique cells visited: 256
Step: 383 | Position: (1,8) | Action: FORWARD | Unique cells visited: 256
Step: 384 | Position: (2,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 385 | Position: (2,7) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 386 | Position: (3,7) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 387 | Position: (3,8) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 388 | Position: (3,9) | Action: FORWARD | Unique cells visited: 256
Step: 389 | Position: (4,9) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 390 | Position: (5,9) | Action: FORWARD | Unique cells visited: 256
Step: 391 | Position: (6,9) | Action: FORWARD | Unique cells visited: 256
Step: 392 | Position: (6,10) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 393 | Position: (7,10) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 394 | Position: (7,9) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 395 | Position: (8,9) | Action: TURN_LEFT_AND_FORWARD | Unique cells visited: 256
Step: 396 | Position: (9,9) | Action: FORWARD | Unique cells visited: 256
Step: 397 | Position: (9,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Step: 398 | Position: (8,8) | Action: TURN_RIGHT_AND_FORWARD | Unique cells visited: 256
Phase: done
Solved: final shortest run stopped in the center
Summary: steps=398, turns=257, unique cells=256, total entries=399, elapsed=11498 ms, final=(8,8)

--- SUMMARY ---
Algorithm: BFS
Maze size: 16 x 16
Goal reached: yes
Moves: 398
Turns: 257
Unique cells visited: 256
Total cell entries: 399
Final position: (8,8)
Elapsed ms: 11498

--- Visit-count matrix (for heatmap; row = y, printed top->bottom) ---
1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 2 
2 1 1 1 1 3 3 1 2 2 1 2 1 1 1 2 
2 1 1 1 1 2 3 2 2 2 1 2 2 1 1 1 
2 1 1 1 2 2 1 2 2 2 2 1 2 1 1 1 
2 2 1 1 2 2 1 1 1 2 3 2 2 2 1 1 
1 1 1 1 1 2 4 4 1 1 1 1 1 2 2 1 
1 1 1 4 3 3 3 4 4 4 1 1 2 2 2 1 
1 2 2 4 2 1 1 1 3 3 1 1 2 1 1 1 
1 2 2 2 2 1 1 1 1 1 1 1 1 1 2 2 
1 2 2 2 2 1 1 1 1 1 1 1 1 1 1 2 
1 2 1 3 2 1 1 2 2 1 2 2 1 1 2 2 
2 2 2 2 1 1 1 2 1 1 1 1 1 1 2 2 
3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 2 
3 1 1 1 1 1 1 1 2 2 1 2 2 2 2 2 
3 4 1 1 1 1 2 2 2 1 1 2 2 1 2 2 
2 4 1 1 1 1 1 1 1 1 1 1 2 2 3 2 
